script_id,imdb_character_name,words,gender,age
3394,colter stevens,7621,m,31
3394,conductor,462,m,NULL
3394,derek frost,745,m,29
3394,dr. rutledge,1791,m,46
3394,lab technician,116,m,33
3407,alice 'teeny' f,218,f,28
3407,captain harold ,4560,m,57
3407,dr. elizabeth ',5788,f,40
3407,dr. harry adams,4038,m,50
3407,dr. norman good,7610,m,61
3407,dr. ted fieldin,2070,m,31
3407,helicopter pilo,172,m,48
3407,jane edmunds,418,f,NULL
3413,alec newbary,2506,m,26
3413,billy hicks,2009,m,21
3413,black hooker,204,f,NULL
3413,dale biberman,925,f,27
3413,felicia,229,f,23
3413,guy,153,m,NULL
3413,jules,2036,f,23
3413,kevin dolenz,2571,m,23
3413,Kirby Keger,2161,m,23
3413,leslie hunter,2469,f,23
3413,mr. beamish,485,m,66
3413,wendy beamish,1509,f,26
3427,anakin skywalke,3768,m,24
3427,c-3po,312,m,59
3427,Clone Jedi Knig,104,m,NULL
3427,darth sldious,244,m,NULL
3427,general grievou,317,m,33
3427,Ki-Adi-Mundi / ,107,m,40
3427,Mace Windu,407,m,57
3427,mon mothma,127,f,28
3427,obi-wan kenobi,3181,m,34
3427,Padme,1561,f,24
3427,senator bail or,479,m,50
3427,Supreme Chancel,2367,m,61
3427,yoda,923,m,61
3433,admiral piett,232,m,43
3433,ben (obi-wan) k,177,m,66
3433,C-3PO,1474,m,34
3433,captain needa,108,m,42
3433,darth vader,853,m,49
3433,general veers,114,m,45
3433,han solo,2024,m,38
3433,lando calrissia,798,m,43
3433,luke skywalker,1282,m,29
3433,princess leia,1025,f,24
3433,rebel force gen,168,m,50
3433,snow creature,227,m,NULL
3433,yoda,751,m,36
3437,anakin skywalke,1697,m,10
3437,boss nass,209,m,63
3437,Captain Panaka,390,m,45
3437,chancellor valo,127,m,61
3437,darth sidious,277,m,NULL
3437,jar jar binks,632,m,26
3437,mace windu,247,m,51
3437,nute gunray,544,m,34
3437,obi-wan kenobi,701,m,28
3437,padme,718,f,18
3437,queen amidala,656,f,18
3437,qui-gon jinn,2339,m,47
3437,ric oli�,132,m,42
3437,rune haako,126,m,NULL
3437,Senator Palpati,551,m,55
3437,shmi skywalker,414,f,41
3437,sio bibble,164,m,60
3437,watto,502,m,46
3437,yoda,312,m,55
3447,Anna Harrison,2692,f,14
3447,ben harrison,1300,m,8
3447,cooper,102,m,NULL
3447,duncan samuels,206,m,48
3447,Isabel Kelly,10052,f,31
3447,jackie harrison,11634,f,52
3447,jessica,166,f,NULL
3447,luke harrison,3670,m,48
3447,mrs. franklin,310,f,66
3447,senio,160,f,NULL
3455,"amy (segment ""f",192,f,26
3455,brady livingsto,454,m,17
3455,catherine (segm,446,f,21
3455,consuelo (segme,342,f,59
3455,elizabeth st. c,144,f,NULL
3455,"elli (segment """,138,f,24
3455,esposito (segme,174,m,NULL
3455,ethan (segment ,106,m,NULL
3455,fern livingston,770,f,46
3455,football coach ,210,m,NULL
3455,marcus (segment,642,m,23
3455,marty livingsto,1510,m,49
3455,mikey livingsto,1532,m,12
3455,mr. demarco (se,174,m,46
3455,scooby livingst,1290,m,21
3455,stanley (segmen,136,m,NULL
3455,toby oxman (seg,2892,m,34
3455,toby's editor (,458,f,27
3455,"vi (segment ""fi",1296,f,29
3457,dan from silver,102,m,NULL
3457,dewayne,118,m,NULL
3457,eduardo,104,m,NULL
3457,faith justin,1696,f,22
3457,iris,198,f,28
3457,jeriko one,156,m,34
3457,keith,178,m,37
3457,lenny nero,9736,m,33
3457,lori from encin,122,f,NULL
3457,lornette 'mace',4002,f,37
3457,max peltier,3728,m,34
3457,palmer strickla,164,m,61
3457,restaurant host,296,f,NULL
3457,tick,730,m,41
3461,1st cop,278,m,NULL
3461,burt,122,m,NULL
3461,cameron,7586,m,35
3461,chuck barton,2884,m,45
3461,denise,550,f,40
3461,eli cross,7684,m,48
3461,eli's a.d.,474,m,42
3461,henry,446,m,NULL
3461,jake,1032,m,44
3461,lineman,102,m,60
3461,nina franklin,4184,f,32
3461,raymond bailey,238,m,43
3461,sam,1714,m,41
3461,technician,156,m,NULL
3462,alvarez,414,m,43
3462,anne,768,f,19
3462,brad,646,m,NULL
3462,carmen,706,f,NULL
3462,earl higgins,286,m,84
3462,erica,172,f,NULL
3462,frank,572,m,75
3462,helen higgins,740,f,NULL
3462,jeff,654,m,NULL
3462,jorge,1642,m,22
3462,marcos,228,m,NULL
3462,michael,122,m,NULL
3462,miguel,4430,m,NULL
3462,orlando,266,m,NULL
3462,osvaldo,876,m,63
3462,pedro,126,m,NULL
3462,rafael,254,m,27
3462,reyes,438,m,NULL
3462,rudy,182,m,37
3462,salvador,192,m,NULL
3462,sanchez,118,m,NULL
3462,sofia,412,f,NULL
3462,stu,916,m,46
3462,waitress,146,f,NULL
3463,cleo miller,936,f,25
3463,diane weston,3454,f,27
3463,factory worker,152,m,NULL
3463,fern rogers,118,f,24
3463,geeky guy,120,m,23
3463,hank 'terminato,284,m,38
3463,hannah wald,1026,f,25
3463,jack bartlett,1636,m,28
3463,kansas hill,1924,f,22
3463,kansas' grandmo,138,f,NULL
3463,lisa janusch,2672,f,21
3463,lucy whitman,878,f,NULL
3463,mink,148,f,NULL
3463,mrs. hill,378,f,42
3463,ted,214,m,20
3463,video update cu,128,m,23
3466,artie green,378,m,30
3466,betty schaefer,1777,f,22
3466,cecil b. demill,212,m,69
3466,joe gillis,4465,m,32
3466,max von mayerli,985,m,65
3466,morino,132,m,43
3466,norma desmond,3863,f,51
3466,sheldrake,337,m,36
3467,apartment super,158,m,NULL
3467,carl,544,m,NULL
3467,counselor,188,m,59
3467,gun shop owner,140,m,NULL
3467,joe,2924,m,74
3467,lynn,918,f,37
3467,mac,828,m,41
3467,mrs. davis,134,f,79
3467,norah,3664,f,25
3467,oscar,1048,m,11
3467,paula datzman-m,360,f,NULL
3467,randy,268,m,31
3467,rose,4938,f,34
3467,sherm,238,m,80
3467,winston,578,m,38
3468,alice dainard,562,f,13
3468,cary,661,m,15
3468,charles kaznyk,2029,m,14
3468,colonel nelec,352,m,46
3468,deputy jackson ,1111,m,46
3468,donny,235,m,26
3468,dr. woodward,274,m,64
3468,jen kaznyk,166,f,20
3468,joe lamb,1990,m,15
3468,local news repo,122,m,47
3468,louis dainard,211,m,46
3468,martin,461,m,NULL
3468,preston,327,m,16
3469,becca,108,f,23
3469,evan,2905,m,19
3469,fogell,1387,m,18
3469,francis the dri,275,m,37
3469,jules,774,f,19
3469,mark,105,m,38
3469,officer michael,870,m,25
3469,officer slater,1089,m,29
3469,seth,4871,m,24
3471,alura,620,f,39
3471,argonian teache,134,f,NULL
3471,bianca,610,f,45
3471,ethan,2152,m,28
3471,kara zor-el,458,f,21
3471,lucy lane,1270,f,31
3471,mr. danvers,334,m,55
3471,nigel,616,m,47
3471,selena,3228,f,43
3471,zaltar,1680,m,52
3473,alex,4158,m,23
3473,amy,446,f,NULL
3473,aokee,2098,m,30
3473,big mike maxwel,784,m,NULL
3473,connie zirpollo,350,f,57
3473,cowboy,240,m,NULL
3473,doug fitzgerald,136,m,NULL
3473,head judge,258,f,NULL
3473,jaffa,358,m,NULL
3473,katie,672,f,28
3473,melissa,132,f,27
3473,pipeman,882,m,59
3473,richard thompso,382,m,NULL
3473,robbie zirpollo,3890,m,25
3473,the colonel,556,m,NULL
3473,tiffany,586,f,27
3476,armando,295,m,NULL
3476,bobby,437,m,32
3476,brian,211,m,36
3476,bridget,305,f,NULL
3476,bud,101,m,NULL
3476,canter,652,m,29
3476,clerk,312,m,27
3476,greer,5308,m,31
3476,maggie,803,f,30
3476,miller,223,m,NULL
3476,peters,2107,f,36
3476,salesman,330,m,NULL
3476,stone,858,m,36
3476,strickland,156,m,40
3476,the prophet,546,m,50
3476,victor welch,122,m,31
3478,benjamin o'ryan,3862,m,61
3478,dolly,256,f,61
3478,dyson,192,m,NULL
3478,fran kulok,1078,f,37
3478,harold speck,198,m,41
3478,jan,142,f,NULL
3478,katie potter,330,f,29
3478,Rich Charleton,1416,m,40
3478,state trooper,178,m,43
3478,thomas mackelwa,3390,m,36
3483,billy,1778,m,41
3483,dolores driscol,2646,f,43
3483,mary,504,f,NULL
3483,mason,218,m,8
3483,mitchell steven,5686,m,66
3483,nicole burnell,4214,f,18
3483,risa,924,f,42
3483,sam burnell,1426,m,42
3483,schwartz,678,m,44
3483,stewardess,110,f,NULL
3483,wanda,334,f,39
3483,wendell,450,m,48
3483,zoe stevens,750,m,NULL
3487,charles,384,m,28
3487,christy,346,f,NULL
3487,lisa,286,f,27
3487,lorraine,612,f,26
3487,michelle in pic,308,f,NULL
3487,mike,7994,m,30
3487,nikki,132,f,26
3487,rob,1892,m,29
3487,sue,1324,m,27
3487,trent,4914,m,26
3487,vegas dealer,154,m,NULL
3487,vegas waitress,156,f,NULL
3490,agent j.t. robe,607,m,37
3490,axl torvalds,141,m,34
3490,gabriel shear,2765,m,47
3490,ginger knowles,707,f,35
3490,holly jobson,123,f,11
3490,melissa,174,f,29
3490,stanley jobson,1803,m,33
3492,arash,153,m,27
3492,bedouin leader,120,m,NULL
3492,bennett holiday,1754,m,40
3492,bob barnes,1934,m,44
3492,bryan woodman,1607,m,35
3492,danny dalton,343,m,41
3492,dean whiting,485,m,76
3492,emir hamed al-s,249,m,70
3492,farooq,291,m,NULL
3492,fred franks,509,m,39
3492,jimmy pope,967,m,54
3492,julie woodman,448,f,33
3492,margaret,351,f,NULL
3492,marilyn,390,f,NULL
3492,mohammed sheik ,405,m,32
3492,mr janus,508,m,NULL
3492,mussawi,631,m,42
3492,prince meshal a,240,m,NULL
3492,prince nasir al,1313,m,40
3492,reverand stewar,208,m,NULL
3492,robby barnes,357,m,20
3492,saleem ahmed kh,348,m,NULL
3492,Secretary of De,203,m,NULL
3492,stan,466,m,55
3492,sydney hewitt,978,m,60
3492,terry,372,m,54
3492,the cleric,495,m,NULL
3492,tommy barton,311,m,64
3492,wasim khan,611,m,NULL
3492,willy,253,m,31
3494,andy,111,m,NULL
3494,curtis,5744,m,37
3494,dewart,600,m,42
3494,doctor shannan,221,m,NULL
3494,insurance agent,195,f,NULL
3494,jim,415,m,NULL
3494,kendra,195,f,47
3494,kyle,450,m,54
3494,nat,224,f,30
3494,news anchor,149,m,NULL
3494,psychiatrist,187,m,NULL
3494,samantha,3048,f,34
3494,sarah,129,f,61
3494,special ed teac,255,f,NULL
3500,alvin maccarron,728,m,68
3500,aunt joan,116,f,48
3500,colonnello verr,370,m,53
3500,dickie greenlea,3694,m,27
3500,freddie miles,958,m,32
3500,herbert greenle,972,m,51
3500,inspector rover,720,m,40
3500,marge sherwood,2886,f,27
3500,meredith logue,1326,f,30
3500,peter smith-kin,1844,m,26
3500,silvana,104,f,28
3500,tom ripley,8446,m,29
3503,andy cobb,1735,m,31
3503,ben sergeant,1587,m,32
3503,beth hardiment,2904,f,44
3503,casey shaw,1022,f,NULL
3503,diggory,143,m,61
3503,eustacia,138,f,38
3503,glen mccreavy,2328,m,NULL
3503,jody long,1872,f,18
3503,nadia patel,123,f,NULL
3503,nicholas hardim,3228,m,57
3503,penny upminster,109,f,58
3503,poppy hardiment,196,f,25
3503,tamara drewe,2640,f,24
3503,tess,298,f,49
3503,zoe,266,f,27
3505,andy - gun sale,1026,m,NULL
3505,betsy,2254,f,26
3505,charles palanti,550,m,47
3505,charlie t,204,m,NULL
3505,doughboy,552,m,36
3505,iris,1366,f,14
3505,personnel offic,310,m,40
3505,sport,632,m,37
3505,tom,882,m,29
3505,travis bickle,7438,m,33
3505,wizard,1498,m,41
3509,donny,444,m,38
3509,guy,248,m,48
3509,john bennett,3974,m,41
3509,lori collins,2003,f,29
3509,narrator,697,m,72
3509,norah jones,128,f,33
3509,rex,818,m,41
3509,robert,152,m,NULL
3509,sam jones,131,m,58
3509,tami-lynn,181,f,NULL
3509,tanya,103,f,28
3509,ted,3484,m,39
3509,thomas,329,m,48
3511,cop in alley,122,m,NULL
3511,detective hal v,686,m,44
3511,ginger ventura,456,f,26
3511,kyle reese,2972,m,28
3511,lieutenant ed t,382,m,45
3511,matt buchanan,184,m,27
3511,pawn shop clerk,114,m,56
3511,sarah connor,3710,f,28
3511,tanker driver,128,m,NULL
3511,terminator,208,m,37
3511,tv anchorman,160,m,NULL
3516,barnes,180,m,37
3516,blair williams,772,f,34
3516,dr. serena koga,591,f,43
3516,john connor,433,m,35
3516,kate connor,132,f,28
3516,kyle reese,312,m,20
3516,marcus wright,1424,m,33
3516,morrison,133,m,NULL
3516,star,166,f,NULL
3519,darryl,324,m,36
3519,hal,1696,m,52
3519,harlan,269,m,38
3519,j.d.,688,m,28
3519,jimmy,1072,m,33
3519,"lena, the waitr",184,f,37
3519,louise,4636,f,45
3519,max,389,m,40
3519,sarah,123,f,NULL
3519,thelma,4763,f,35
3521,brenda,146,f,28
3521,dom,2516,m,38
3521,friend #3,238,f,32
3521,healy,5170,m,34
3521,hitchhiker,392,m,36
3521,homeless man,210,m,81
3521,joanie,256,f,41
3521,lisa,182,f,26
3521,magda,1198,f,55
3521,mary,4688,f,26
3521,mary's dad,312,m,42
3521,mary's mom,260,f,48
3521,police officer,188,m,50
3521,renise,108,f,NULL
3521,sully,648,m,54
3521,ted,4946,m,33
3521,tucker,1696,m,34
3536,accountant,260,m,41
3536,barb,284,f,39
3536,barry,291,m,52
3536,cat,126,f,26
3536,catherine,423,f,42
3536,charlotte,501,f,NULL
3536,debbie,5823,f,40
3536,desi,692,f,26
3536,graham parker,255,m,62
3536,grandma molly,128,f,NULL
3536,jason,463,m,32
3536,jodi,192,f,26
3536,joseph,102,m,16
3536,larry,1926,m,65
3536,oliver,697,m,67
3536,pete,5968,m,43
3536,ronnie,594,m,33
3536,sadie,1091,f,15
3538,agent coulson,812,m,49
3538,darcy lewis,723,f,25
3538,drunk townie,146,m,NULL
3538,erik selvig,1484,m,60
3538,fandral,1355,m,33
3538,frigga,587,f,57
3538,heimdall,764,m,39
3538,hogun,256,m,38
3538,jane foster,2992,f,30
3538,king laufey,444,m,53
3538,loki,2935,m,30
3538,odin,1857,m,74
3538,sif,1111,f,27
3538,techie,210,m,NULL
3538,thor,4048,m,28
3538,volstagg,1685,m,47
3541,adriana cruz,524,f,47
3541,amir abdulah,512,m,31
3541,archie gates,2511,m,38
3541,captain said,691,m,26
3541,cathy daitch,144,f,24
3541,chief elgin,781,m,30
3541,colonel horn,438,m,42
3541,conrad vig,983,m,30
3541,"debbie barlow, ",127,f,20
3541,troy barlow,1750,m,28
3541,walter wogaman,283,m,29
3546,aramis,886,m,28
3546,athos,1344,m,27
3546,cardinal richel,1276,m,47
3546,Countess D'Wint,780,f,34
3546,d'artagnan,1482,m,23
3546,executioner,148,m,NULL
3546,innkeeper,124,m,66
3546,king louis,300,m,18
3546,mother,122,f,NULL
3546,porthos,1048,m,33
3546,queen anne,294,f,23
3546,rochefort,564,m,35
3548,alan tracy,1918,m,16
3548,brains,376,m,42
3548,fermat,1111,m,13
3548,jeff tracy,1146,m,49
3548,john tracy,156,m,25
3548,lady penelope,727,f,24
3548,mullion,385,m,NULL
3548,parker,508,m,56
3548,scott tracy,195,m,23
3548,the hood,850,m,61
3548,tintin,430,f,16
3548,transom,309,f,33
3548,virgil tracy,166,m,23
3554,brody,606,m,NULL
3554,clyde,2890,m,48
3554,darryl,310,m,NULL
3554,evelyn,498,f,NULL
3554,ida,3026,f,48
3554,lonnie,240,m,NULL
3554,mike,3530,m,35
3554,sam,804,m,NULL
3554,sheryl,2478,f,28
3557,alexander hartd,3818,m,35
3557,david philby,841,m,38
3557,dean fulton,480,m,NULL
3557,emma,387,f,27
3557,kalen,430,m,13
3557,korus,287,m,NULL
3557,lord,844,m,NULL
3557,mara,884,f,19
3557,motorist,142,m,32
3557,mrs. watchit,200,f,70
3557,thin man,174,m,NULL
3557,vox,297,m,34
3563,bill haydon,605,m,51
3563,connie sachs,565,f,47
3563,control,476,m,71
3563,george smiley,2756,m,53
3563,jerry westerby,306,m,38
3563,jim prideaux,608,m,48
3563,mendel,296,m,67
3563,minister,260,m,44
3563,oliver lacon,564,m,54
3563,percy alleline,574,m,44
3563,peter guillam,821,m,35
3563,polyakov,108,m,39
3563,ricki tarr,927,m,34
3563,roy bland,243,m,58
3563,toby esterhase,285,m,37
3569,babe brother,2302,m,28
3569,gideon,3870,m,NULL
3569,harry,5306,m,44
3569,hattie,1068,f,60
3569,herman,356,m,67
3569,junior,1482,m,39
3569,linda,1432,f,34
3569,mc,262,m,72
3569,mrs. baker,120,f,NULL
3569,nurse,148,f,NULL
3569,okra tate,372,m,73
3569,preacher,218,m,79
3569,sunny,134,m,NULL
3569,suzie,2584,f,49
3569,virginia,120,f,NULL
3572,behan,300,m,32
3572,billy breckinri,106,m,24
3572,curly bill broc,459,m,45
3572,doc holliday,882,m,34
3572,dr. goodfellow,105,m,58
3572,henry hooker,112,m,70
3572,ike clanton,221,m,41
3572,johnny ringo,377,m,37
3572,josephine marcu,348,f,37
3572,marshal fred wh,136,m,72
3572,mattie earp,172,f,33
3572,morgan earp,466,m,38
3572,rurale captain,187,m,NULL
3572,sherman mcmaste,207,m,38
3572,texas jack verm,182,m,47
3572,turkey creek ja,169,m,55
3572,virgil earp,273,m,49
3572,wyatt earp,2242,m,42
3574,admiral roebuck,128,m,70
3574,First Officer,223,m,NULL
3574,jack wade,316,m,61
3574,james bond,2381,m,44
3574,m,590,f,NULL
3574,paris carver,157,f,33
3574,q,148,m,83
3574,saunders,153,m,NULL
3574,sidney,844,f,NULL
3574,stamper,160,m,30
3574,stealth boat ca,117,m,37
3574,tanner,161,m,NULL
3574,valentin,104,m,NULL
3574,yung,180,m,NULL
3576,charlie,3600,f,29
3576,cougar,288,m,25
3576,goose,2628,m,24
3576,hollywood,610,m,29
3576,iceman,240,m,27
3576,jester,268,m,36
3576,maverick,4682,m,24
3576,slider,352,m,29
3576,stinger,1096,m,55
3576,viper,4184,m,53
3576,wolfman,440,m,23
3589,det. alonzo har,5438,m,47
3589,doug rosselli,212,m,64
3589,jake hoyt,1961,m,31
3589,letty,104,f,22
3589,moreno,163,m,31
3589,paul,154,m,36
3589,roger,363,m,60
3589,smiley,623,m,33
3589,sniper,130,m,40
3591,begbie,1084,m,35
3591,diane,572,f,20
3591,gail,148,f,31
3591,gail's mother,260,f,NULL
3591,gavin,202,m,33
3591,lizzy,158,f,NULL
3591,man,178,m,NULL
3591,renton,4762,m,25
3591,sick boy,1870,m,24
3591,spud,1470,m,24
3591,swanney,366,m,37
3591,tommy,888,m,23
3597,burt gummer,1444,m,43
3597,earl bass,5344,m,48
3597,edgar,210,m,63
3597,heather gummer,370,f,35
3597,jim - the docto,254,m,58
3597,megan - the doc,294,f,48
3597,melvin plug,398,m,NULL
3597,miguel,420,m,48
3597,nancy,270,f,49
3597,nestor,292,m,45
3597,old fred,132,m,NULL
3597,rhonda lebeck,1940,f,30
3597,valentine mckee,4682,m,32
3599,aragon,364,m,42
3599,bodkin,226,m,42
3599,bragnae,672,f,34
3599,donnchadh,942,m,41
3599,isolde,2802,f,26
3599,marke,2646,m,39
3599,melot,982,m,23
3599,morholt,266,m,NULL
3599,wictred,940,m,43
3605,achilles,7524,m,41
3605,agamemnon,2980,m,58
3605,agamemnon's off,110,m,41
3605,ajax,830,m,38
3605,andromache,464,f,32
3605,archeptolemus,578,m,59
3605,briseis,1554,f,25
3605,eudorus,1368,m,39
3605,glaucus,742,m,56
3605,haemon,372,m,NULL
3605,hector,5232,m,36
3605,helen,1566,f,28
3605,menelaus,1592,m,49
3605,messenger boy,192,m,14
3605,nestor,512,m,62
3605,odysseus,2078,m,45
3605,paris,2766,m,27
3605,patroclus,504,m,20
3605,priam,1954,m,72
3605,tecton,198,m,40
3605,thetis,532,f,63
3605,velior,180,m,53
3609,albert gibson,3952,m,35
3609,allison,248,f,NULL
3609,dana tasker,664,f,14
3609,faisil,592,m,31
3609,harry tasker,5696,m,47
3609,helen tasker,3318,f,36
3609,helicopter pilo,118,m,48
3609,juno skinner,1448,f,27
3609,samir,178,m,NULL
3609,simon,2918,m,39
3609,spencer trilby,552,m,71
3612,alabama whitman,4140,f,25
3612,big don,268,m,45
3612,boris,108,m,31
3612,clarence worley,11662,m,24
3612,clifford worley,1832,m,57
3612,cody nicholson,858,m,32
3612,drexl spivey,1558,m,35
3612,elliot blitzer,1048,m,34
3612,"elvis, alabama'",482,m,4
3612,floyd - dick's ,548,m,30
3612,lee donowitz,1106,m,45
3612,lenny,286,m,59
3612,lobby cop #1,140,m,41
3612,mary louise rav,226,f,50
3612,nicky dimes,1096,m,28
3612,vincenzo coccot,1686,m,50
3612,virgil,938,m,32
3621,alice cullen,146,f,21
3621,angela,250,f,18
3621,bella swan,4934,f,18
3621,billy black,148,m,55
3621,charlie swan,1256,m,42
3621,edward cullen,3680,m,22
3621,eric,308,m,27
3621,esme cullen,162,f,33
3621,jacob black,342,m,16
3621,james,778,m,26
3621,jasper,222,m,24
3621,jessica,624,f,23
3621,laurent,294,m,29
3621,mike newton,160,m,21
3621,mr. molina,250,m,NULL
3621,ren�e,584,f,36
3621,rosalie,186,f,20
3625,al greco,192,m,32
3625,beetroot mckinl,136,m,40
3625,burt klane,170,m,39
3625,julius benedict,2246,m,41
3625,linda mason,440,f,32
3625,marnie mason,424,f,26
3625,morris klane,188,m,NULL
3625,peter garfield,134,m,NULL
3625,vincent benedic,2898,m,44
3625,webster,654,m,46
3625,werner,358,m,55
3627,amir,252,m,NULL
3627,brandon,9028,m,36
3627,brandon's dad,292,m,49
3627,chuck,108,m,53
3627,denny,104,m,19
3627,doorman,178,m,47
3627,herbie,210,m,NULL
3627,jerry,1308,m,40
3627,novian,474,m,56
3627,toni,2682,f,51
3627,walter,162,m,65
3629,biker #1,252,m,28
3629,blind man,2986,m,59
3629,bobby cooper,10878,m,37
3629,bus station cle,202,f,42
3629,darrell,2120,m,42
3629,ed,104,m,59
3629,flo,510,f,42
3629,grace mckenna,7030,f,28
3629,jake mckenna,4532,m,56
3629,jenny,784,f,18
3629,mr. arkady,688,m,32
3629,sheriff potter,1628,m,49
3629,toby n. tucker,1076,m,23
3631,abby,5247,f,31
3631,balloon pilot,116,m,52
3631,colin,692,m,33
3631,elizabeth,170,f,35
3631,georgia,231,f,44
3631,jack magnum,152,m,37
3631,jim,135,m,35
3631,jonah,245,m,NULL
3631,joy,385,f,32
3631,larry,199,m,46
3631,mike,5734,m,40
3631,stuart,695,m,50
3635,alex grazier,2448,m,53
3635,claire,4266,f,38
3635,hub kittle,520,m,35
3635,isela,434,f,30
3635,marcel jazy,1544,m,53
3635,oates,1116,m,33
3635,pedro,296,m,34
3635,regis seydor,280,m,49
3635,russell price,3442,m,42
3635,sandinista,248,m,NULL
3641,beta,302,m,57
3641,carl fredrickse,4660,m,80
3641,charles muntz,1666,m,80
3641,dug,1456,m,48
3641,gamma,222,m,NULL
3641,newsreel announ,658,m,45
3641,russell,4370,m,NULL
3641,young ellie,998,f,NULL
3643,alex goran,1376,f,36
3643,craig gregory,854,m,40
3643,jim miller,326,m,33
3643,julie bingham,221,f,32
3643,kara bingham,540,f,NULL
3643,karen barnes,106,f,35
3643,kevin,138,m,25
3643,natalie keener,2544,f,24
3643,ryan bingham,5877,m,48
3649,alphonso,229,m,49
3649,dr. harrison co,295,m,44
3649,edgar,540,m,74
3649,edison,408,m,11
3649,estelle,191,f,76
3649,holden,132,m,35
3649,hotel clerk mic,152,f,NULL
3649,jason,781,m,32
3649,julia fitzpatri,1364,f,38
3649,kara monahan,556,f,28
3649,kelvin moore,682,m,43
3649,liz,209,f,28
3649,male anchor,116,m,26
3649,morley clarkson,252,f,29
3649,ms. gilroy,161,f,32
3649,reed bennett,1377,m,32
3649,sean jackson,585,m,38
3649,susan,225,f,62
3650,adolf hitler,580,m,54
3650,captain haans,152,m,50
3650,colonel claus v,5208,m,46
3650,colonel heinz b,278,m,41
3650,colonel mertz v,756,m,51
3650,doctor,174,m,42
3650,dr. carl goerde,620,m,52
3650,dr. joseph goeb,136,m,49
3650,erwin von witzl,334,m,57
3650,field marshal w,392,m,64
3650,general erich f,484,m,46
3650,general friedri,1448,m,60
3650,general friedri,1764,m,59
3650,lieutenant wern,326,m,29
3650,ludwig beck,1134,m,70
3650,major ernst joh,220,m,43
3650,major otto erns,316,m,46
3650,major-general h,1238,m,48
3650,nina von stauff,200,f,32
3650,second lieutena,136,m,32
3654,bailiff,216,m,NULL
3654,bishop brophy,598,m,66
3654,dr. gruber,582,m,35
3654,dr. towler,196,m,69
3654,ed concannon,3272,m,73
3654,frank galvin,9462,m,57
3654,joseph alito,676,m,42
3654,judge hoyle,1516,m,56
3654,laura fischer,1026,f,36
3654,mickey morrisse,3136,m,62
3654,sally doneghy,350,f,30
3659,john 'scottie' ,4781,m,50
3659,madeleine elste,1372,f,25
3659,midge wood,1203,f,36
3659,pop leibel,298,m,70
3659,saleswoman,114,f,35
3667,airport securit,260,m,50
3667,barbara,312,f,79
3667,charles,310,m,47
3667,cop #1,110,m,NULL
3667,jacob,414,m,51
3667,karen,148,f,NULL
3667,mouna,2762,f,47
3667,mr. shah,934,m,29
3667,nasim,134,m,38
3667,tarek,4216,m,NULL
3667,walter,5064,m,60
3667,zainab,1862,f,29
3668,aide #1,126,f,NULL
3668,airline passeng,158,m,NULL
3668,american dream ,222,m,NULL
3668,amy cain,168,f,30
3668,chicago newscas,160,f,NULL
3668,cia agent charl,400,m,47
3668,conrad brean,7838,m,54
3668,fad king,584,m,40
3668,grace,136,f,39
3668,john levy,286,m,34
3668,johnny green,170,m,NULL
3668,joyce,196,f,NULL
3668,liz butsky,372,f,50
3668,male commentato,124,m,NULL
3668,mayra,108,f,NULL
3668,nashville engin,142,m,NULL
3668,nole,534,m,NULL
3668,pilot,112,m,NULL
3668,president,850,m,NULL
3668,second media gu,152,m,NULL
3668,senator cole,276,m,80
3668,sklansky,126,m,NULL
3668,stanley motss,5786,m,60
3668,trudy,268,f,NULL
3668,white house rep,270,m,55
3668,winifred ames,3320,f,28
3673,bud fox,10152,m,22
3673,carl fox,2390,m,47
3673,charlie,318,m,52
3673,commercial bank,138,m,NULL
3673,cromwell,558,m,58
3673,darien taylor,2210,f,27
3673,duncan wilmore,270,m,45
3673,gordon gekko,8746,m,43
3673,harold salt,372,m,39
3673,kate gekko,296,f,28
3673,lou mannheim,634,m,62
3673,lynch,626,m,64
3673,marvin,1346,m,28
3673,muffie livingst,238,f,NULL
3673,natalie,354,f,NULL
3673,ollie,120,m,41
3673,sir larry wildm,656,m,49
3673,toni carpenter,192,f,NULL
3673,tv business ana,114,m,55
3680,albert narracot,1543,m,21
3680,andrew easton,188,m,21
3680,army doctor,103,m,50
3680,base camp offic,106,m,37
3680,brandt,114,m,57
3680,dad,398,m,NULL
3680,david lyons,255,m,25
3680,emilie,498,f,NULL
3680,friedrich,146,m,39
3680,German Officer ,115,m,36
3680,german soldier ,101,m,37
3680,grandfather,828,m,62
3680,gunther,306,m,21
3680,lt. charlie wav,140,m,34
3680,lyons,594,m,48
3680,Maj. Jamie Stew,404,m,35
3680,market auctione,276,m,61
3680,michael,159,m,17
3680,mrs narracott,365,f,NULL
3680,peter,357,m,NULL
3680,Rose Narracott,468,f,44
3680,Sgt. Fry,208,m,43
3680,Sgt. Martin,107,m,49
3680,Sgt. Sam Perkin,233,m,48
3680,trench captain,269,m,53
3686,brendan conlon,1990,m,37
3686,bryan callen,1902,m,44
3686,colt boyd,252,m,NULL
3686,Dan Taylor,212,m,46
3686,frank campana,876,m,48
3686,j.j. riley,204,m,47
3686,Jon Anik,443,m,NULL
3686,mark bradford,172,m,29
3686,paddy conlon,1086,m,70
3686,pilar fernandez,141,f,32
3686,Principal Zito,319,m,55
3686,sam sheridan,1045,m,NULL
